0,0,3,0,24
0,1,3,0,16
0,2,3,0,22
0,3,3,0,18
0,4,3,0,12
0,5,3,0,8
0,6,3,0,9
0,7,3,0,12
0,8,3,8,10
0,9,8,0,15
0,10,8,0,19
0,11,8,0,21
0,12,8,0,4
0,13,8,0,19
0,14,8,0,24
0,15,8,0,3
0,16,8,0,21
0,17,8,0,6
0,18,8,0,20
0,19,8,0,9
0,20,8,0,10
0,21,8,0,18
0,22,8,0,8
0,23,8,0,23
0,24,8,0,15
0,25,8,0,21
0,26,8,0,21
0,27,8,0,17
0,28,8,0,19
0,29,8,0,18
0,30,8,0,7
0,31,8,0,17
0,32,8,0,14
0,33,8,0,6
0,34,8,0,1
0,35,8,0,2
0,36,3,8,9
0,37,3,0,11
0,38,3,0,0
0,39,3,0,3
0,40,3,0,11
0,41,3,0,9
0,42,3,0,16
0,43,3,0,18
0,44,3,0,22
0,45,3,0,3
0,46,3,0,24
0,47,3,0,2
0,48,3,0,21
0,49,3,0,15
0,50,3,0,6
0,51,3,0,1
0,52,3,0,12
0,53,3,0,7
0,54,3,0,17
0,55,3,0,14
0,56,3,8,17
0,57,8,0,4
0,58,8,0,22
0,59,8,0,4
0,60,8,0,15
0,61,8,0,3
0,62,8,0,18
0,63,8,0,7
0,64,8,0,22
0,65,8,0,24
0,66,8,0,5
0,67,8,0,1
0,68,8,0,7
0,69,8,0,16
0,70,8,0,15
0,71,8,0,15
0,72,8,0,15
0,73,8,0,12
0,74,8,0,14
0,75,8,0,14
0,76,8,0,2
0,77,3,8,19
0,78,3,0,20
0,79,3,8,0
0,80,8,0,21
0,81,8,0,16
0,82,8,0,15
0,83,8,0,3
0,84,8,0,1
0,85,8,0,1
0,86,8,0,24
0,87,8,0,5
0,88,8,0,21
0,89,8,0,24
0,90,8,0,13
0,91,8,0,14
0,92,3,8,23
0,93,3,0,7
0,94,3,0,21
0,95,3,0,20
0,96,3,0,7
0,97,3,0,2
0,98,3,0,8
0,99,3,0,5
1,0,3,0,24
1,1,3,0,21
1,2,3,0,21
1,3,3,0,4
1,4,3,0,19
1,5,3,0,7
1,6,3,0,21
1,7,3,8,13
1,8,8,0,15
1,9,8,0,19
1,10,8,0,0
1,11,8,0,1
1,12,8,0,1
1,13,8,0,6
1,14,8,0,19
1,15,8,0,11
1,16,8,0,20
1,17,8,0,5
1,18,8,0,21
1,19,8,0,23
1,20,8,0,0
1,21,8,0,15
1,22,8,0,19
1,23,8,0,12
1,24,8,0,3
1,25,8,0,3
1,26,8,0,12
1,27,8,0,14
1,28,8,0,16
1,29,8,0,2
1,30,8,0,2
1,31,8,0,9
1,32,8,0,10
1,33,8,0,19
1,34,8,0,2
1,35,3,8,6
1,36,3,0,17
1,37,3,0,20
1,38,3,0,9
1,39,3,0,1
1,40,3,0,11
1,41,3,0,17
1,42,3,0,2
1,43,3,0,0
1,44,3,0,11
1,45,3,0,7
1,46,3,0,12
1,47,3,0,20
1,48,3,0,8
1,49,3,0,21
1,50,3,0,10
1,51,3,0,15
1,52,3,0,6
1,53,3,0,4
1,54,3,0,24
1,55,3,0,8
1,56,3,8,2
1,57,8,0,14
1,58,8,0,3
1,59,8,0,6
1,60,8,0,23
1,61,8,0,3
1,62,8,0,7
1,63,8,0,3
1,64,8,0,16
1,65,8,0,23
1,66,8,0,7
1,67,8,0,20
1,68,8,0,0
1,69,8,0,22
1,70,8,0,22
1,71,8,0,0
1,72,8,0,24
1,73,8,0,22
1,74,8,0,8
1,75,8,0,8
1,76,3,8,14
1,77,3,0,7
1,78,3,0,3
1,79,3,8,18
1,80,8,0,8
1,81,8,0,14
1,82,8,0,10
1,83,8,0,21
1,84,8,0,5
1,85,8,0,5
1,86,8,0,24
1,87,8,0,14
1,88,8,0,2
1,89,8,0,19
1,90,8,0,12
1,91,8,0,16
1,92,3,8,22
1,93,3,0,21
1,94,3,0,12
1,95,3,0,20
1,96,3,0,9
1,97,3,0,7
1,98,3,0,9
1,99,3,0,3
2,0,3,0,11
2,1,3,0,0
2,2,3,0,20
2,3,3,0,21
2,4,3,0,6
2,5,3,0,1
2,6,3,8,0
2,7,8,0,24
2,8,8,0,17
2,9,8,0,10
2,10,8,0,2
2,11,8,0,0
2,12,8,0,14
2,13,8,0,11
2,14,8,0,23
2,15,8,0,11
2,16,8,0,21
2,17,8,0,5
2,18,8,0,11
2,19,8,0,20
2,20,8,0,0
2,21,8,0,3
2,22,8,0,12
2,23,8,0,23
2,24,8,0,24
2,25,8,0,0
2,26,8,0,16
2,27,8,0,16
2,28,8,0,4
2,29,8,0,19
2,30,8,0,4
2,31,8,0,10
2,32,8,0,12
2,33,8,0,24
2,34,8,0,23
2,35,3,8,24
2,36,3,0,3
2,37,3,0,23
2,38,3,0,2
2,39,3,0,12
2,40,3,0,7
2,41,3,0,20
2,42,3,0,18
2,43,3,0,14
2,44,3,0,10
2,45,3,0,15
2,46,3,0,5
2,47,3,0,22
2,48,3,0,13
2,49,3,0,24
2,50,3,0,9
2,51,3,0,2
2,52,3,0,19
2,53,3,0,20
2,54,3,0,13
2,55,3,0,17
2,56,3,8,18
2,57,8,0,9
2,58,8,0,2
2,59,8,0,13
2,60,8,0,1
2,61,8,0,19
2,62,8,0,11
2,63,8,0,12
2,64,8,0,2
2,65,8,0,6
2,66,8,0,17
2,67,8,0,20
2,68,8,0,5
2,69,8,0,24
2,70,8,0,4
2,71,8,0,23
2,72,8,0,9
2,73,8,0,13
2,74,8,0,16
2,75,3,8,9
2,76,3,0,7
2,77,3,0,5
2,78,3,8,0
2,79,8,0,17
2,80,8,0,12
2,81,8,0,5
2,82,8,0,24
2,83,8,0,15
2,84,8,0,14
2,85,8,0,3
2,86,8,0,1
2,87,8,0,20
2,88,8,0,22
2,89,8,0,8
2,90,8,0,14
2,91,8,0,12
2,92,3,8,24
2,93,3,0,22
2,94,3,0,10
2,95,3,0,0
2,96,3,0,24
2,97,3,0,2
2,98,3,0,24
2,99,3,0,20
3,0,3,0,14
3,1,3,0,24
3,2,3,0,10
3,3,3,0,6
3,4,3,0,11
3,5,3,0,23
3,6,3,8,18
3,7,8,0,15
3,8,8,0,11
3,9,8,0,22
3,10,8,0,11
3,11,8,0,0
3,12,8,0,12
3,13,8,0,20
3,14,8,0,24
3,15,8,0,19
3,16,8,0,17
3,17,8,0,11
3,18,8,0,22
3,19,8,0,16
3,20,8,0,6
3,21,8,0,6
3,22,8,0,4
3,23,8,0,11
3,24,8,0,13
3,25,8,0,14
3,26,8,0,14
3,27,8,0,15
3,28,8,0,1
3,29,8,0,14
3,30,8,0,3
3,31,8,0,8
3,32,8,0,2
3,33,8,0,1
3,34,3,8,14
3,35,3,0,0
3,36,3,0,3
3,37,3,0,3
3,38,3,0,7
3,39,3,0,11
3,40,3,0,5
3,41,3,0,15
3,42,3,0,7
3,43,3,0,10
3,44,3,0,20
3,45,3,0,15
3,46,3,0,3
3,47,3,0,8
3,48,3,0,0
3,49,3,0,7
3,50,3,0,16
3,51,3,0,14
3,52,3,0,10
3,53,3,0,6
3,54,3,0,4
3,55,3,8,0
3,56,8,0,5
3,57,8,0,17
3,58,8,0,17
3,59,8,0,15
3,60,8,0,24
3,61,8,0,10
3,62,8,0,6
3,63,8,0,17
3,64,8,0,6
3,65,8,0,11
3,66,8,0,21
3,67,8,0,14
3,68,8,0,3
3,69,8,0,15
3,70,8,0,3
3,71,8,0,1
3,72,8,0,12
3,73,8,0,13
3,74,3,8,19
3,75,3,0,22
3,76,3,0,1
3,77,3,0,12
3,78,3,8,1
3,79,8,0,10
3,80,8,0,20
3,81,8,0,24
3,82,8,0,3
3,83,8,0,3
3,84,8,0,0
3,85,8,0,21
3,86,8,0,24
3,87,8,0,21
3,88,8,0,8
3,89,8,0,4
3,90,8,0,12
3,91,3,8,6
3,92,3,0,6
3,93,3,0,18
3,94,3,0,21
3,95,3,0,12
3,96,3,0,17
3,97,3,0,23
3,98,3,0,12
3,99,3,0,4
4,0,3,0,6
4,1,3,0,6
4,2,3,0,11
4,3,3,0,8
4,4,3,0,11
4,5,3,8,0
4,6,8,0,13
4,7,8,0,9
4,8,8,0,24
4,9,8,0,3
4,10,8,0,16
4,11,8,0,3
4,12,8,0,17
4,13,8,0,6
4,14,8,0,0
4,15,8,0,15
4,16,8,0,13
4,17,8,0,2
4,18,8,0,13
4,19,8,0,12
4,20,8,0,7
4,21,8,0,14
4,22,8,0,16
4,23,8,0,9
4,24,8,0,22
4,25,8,0,6
4,26,8,0,12
4,27,8,0,4
4,28,8,0,3
4,29,8,0,7
4,30,8,0,8
4,31,8,0,17
4,32,8,0,12
4,33,3,8,6
4,34,3,0,13
4,35,3,0,8
4,36,3,0,18
4,37,3,0,17
4,38,3,0,6
4,39,3,0,16
4,40,3,0,6
4,41,3,0,12
4,42,3,0,7
4,43,3,0,8
4,44,3,0,13
4,45,3,0,21
4,46,3,0,9
4,47,3,0,21
4,48,3,0,0
4,49,3,0,17
4,50,3,0,16
4,51,3,0,1
4,52,3,0,2
4,53,3,0,21
4,54,3,0,2
4,55,3,8,3
4,56,8,0,16
4,57,8,0,6
4,58,8,0,20
4,59,8,0,7
4,60,8,0,14
4,61,8,0,18
4,62,8,0,20
4,63,8,0,14
4,64,8,0,17
4,65,8,0,0
4,66,8,0,2
4,67,8,0,18
4,68,8,0,24
4,69,8,0,12
4,70,8,0,24
4,71,8,0,14
4,72,8,0,14
4,73,3,8,19
4,74,3,0,4
4,75,3,0,23
4,76,3,0,21
4,77,3,0,13
4,78,3,8,18
4,79,8,0,14
4,80,8,0,9
4,81,8,0,13
4,82,8,0,23
4,83,8,0,23
4,84,8,0,14
4,85,8,0,9
4,86,8,0,19
4,87,8,0,21
4,88,8,0,1
4,89,8,0,13
4,90,8,0,22
4,91,3,8,23
4,92,3,0,8
4,93,3,0,19
4,94,3,0,22
4,95,3,0,11
4,96,3,0,12
4,97,3,0,3
4,98,3,0,4
4,99,3,0,11
5,0,3,0,4
5,1,3,0,21
5,2,3,0,1
5,3,3,0,20
5,4,3,0,22
5,5,3,8,2
5,6,8,0,13
5,7,8,0,23
5,8,8,0,23
5,9,8,0,13
5,10,8,0,19
5,11,8,0,4
5,12,8,0,1
5,13,8,0,17
5,14,8,0,8
5,15,8,0,6
5,16,8,0,5
5,17,8,0,19
5,18,8,0,3
5,19,8,0,4
5,20,8,0,0
5,21,8,0,16
5,22,8,0,22
5,23,8,0,4
5,24,8,0,11
5,25,8,0,21
5,26,8,0,12
5,27,8,0,9
5,28,8,0,18
5,29,8,0,13
5,30,8,0,2
5,31,8,0,19
5,32,8,0,6
5,33,3,8,24
5,34,3,0,20
5,35,3,0,11
5,36,3,0,12
5,37,3,0,20
5,38,3,0,8
5,39,3,0,4
5,40,3,0,22
5,41,3,0,4
5,42,3,0,14
5,43,3,0,14
5,44,3,0,22
5,45,3,0,16
5,46,3,0,19
5,47,3,0,0
5,48,3,0,1
5,49,3,0,1
5,50,3,0,2
5,51,3,0,14
5,52,3,0,14
5,53,3,0,24
5,54,3,0,23
5,55,3,8,18
5,56,8,0,0
5,57,8,0,18
5,58,8,0,1
5,59,8,0,12
5,60,8,0,21
5,61,8,0,13
5,62,8,0,14
5,63,8,0,24
5,64,8,0,0
5,65,8,0,20
5,66,8,0,1
5,67,8,0,18
5,68,8,0,18
5,69,8,0,6
5,70,8,0,0
5,71,8,0,9
5,72,3,8,9
5,73,3,0,3
5,74,3,0,5
5,75,3,0,21
5,76,3,0,16
5,77,3,8,0
5,78,8,0,19
5,79,8,0,19
5,80,8,0,16
5,81,8,0,2
5,82,8,0,4
5,83,8,0,19
5,84,8,0,20
5,85,8,0,18
5,86,8,0,4
5,87,8,0,18
5,88,8,0,10
5,89,8,0,11
5,90,8,0,6
5,91,3,8,22
5,92,3,0,12
5,93,3,0,6
5,94,3,0,18
5,95,3,0,7
5,96,3,0,14
5,97,3,0,21
5,98,3,0,4
5,99,3,0,16
6,0,3,0,12
6,1,3,0,22
6,2,3,0,13
6,3,3,0,3
6,4,3,0,18
6,5,3,8,17
6,6,8,0,8
6,7,8,0,16
6,8,8,0,17
6,9,8,0,17
6,10,8,0,18
6,11,8,0,4
6,12,8,0,20
6,13,8,0,4
6,14,8,0,4
6,15,8,0,0
6,16,8,0,10
6,17,8,0,13
6,18,8,0,12
6,19,8,0,5
6,20,8,0,12
6,21,8,0,8
6,22,8,0,23
6,23,8,0,0
6,24,8,0,19
6,25,8,0,8
6,26,8,0,23
6,27,8,0,8
6,28,8,0,24
6,29,8,0,16
6,30,8,0,11
6,31,8,0,9
6,32,3,8,6
6,33,3,0,21
6,34,3,0,22
6,35,3,0,11
6,36,3,0,2
6,37,3,0,17
6,38,3,0,24
6,39,3,0,10
6,40,3,0,2
6,41,3,0,19
6,42,3,0,7
6,43,3,0,1
6,44,3,0,7
6,45,3,0,4
6,46,3,0,22
6,47,3,0,13
6,48,3,0,21
6,49,3,0,21
6,50,3,0,7
6,51,3,0,3
6,52,3,0,20
6,53,3,0,11
6,54,3,8,0
6,55,8,0,18
6,56,8,0,11
6,57,8,0,12
6,58,8,0,18
6,59,8,0,7
6,60,8,0,21
6,61,8,0,12
6,62,8,0,20
6,63,8,0,19
6,64,8,0,19
6,65,8,0,11
6,66,8,0,12
6,67,8,0,17
6,68,8,0,23
6,69,8,0,4
6,70,8,0,11
6,71,3,8,19
6,72,3,0,23
6,73,3,0,4
6,74,3,0,2
6,75,3,0,16
6,76,3,0,23
6,77,3,8,2
6,78,8,0,18
6,79,8,0,8
6,80,8,0,14
6,81,8,0,2
6,82,8,0,24
6,83,8,0,2
6,84,8,0,18
6,85,8,0,15
6,86,8,0,20
6,87,8,0,23
6,88,8,0,0
6,89,8,0,11
6,90,8,0,12
6,91,3,8,23
6,92,3,0,15
6,93,3,0,19
6,94,3,0,21
6,95,3,0,15
6,96,3,0,6
6,97,3,0,10
6,98,3,0,7
6,99,3,0,20
7,0,3,0,4
7,1,3,0,5
7,2,3,0,21
7,3,3,0,3
7,4,3,0,18
7,5,3,8,18
7,6,8,0,2
7,7,8,0,6
7,8,8,0,4
7,9,8,0,24
7,10,8,0,12
7,11,8,0,11
7,12,8,0,9
7,13,8,0,20
7,14,8,0,10
7,15,8,0,12
7,16,8,0,24
7,17,8,0,18
7,18,8,0,2
7,19,8,0,5
7,20,8,0,1
7,21,8,0,20
7,22,8,0,19
7,23,8,0,7
7,24,8,0,24
7,25,8,0,7
7,26,8,0,20
7,27,8,0,20
7,28,8,0,16
7,29,8,0,3
7,30,8,0,2
7,31,8,0,15
7,32,3,8,24
7,33,3,0,14
7,34,3,0,11
7,35,3,0,6
7,36,3,0,24
7,37,3,0,5
7,38,3,0,18
7,39,3,0,3
7,40,3,0,6
7,41,3,0,6
7,42,3,0,4
7,43,3,0,8
7,44,3,0,7
7,45,3,0,5
7,46,3,0,24
7,47,3,0,2
7,48,3,0,15
7,49,3,0,19
7,50,3,0,8
7,51,3,0,16
7,52,3,0,20
7,53,3,0,0
7,54,3,8,1
7,55,8,0,1
7,56,8,0,23
7,57,8,0,22
7,58,8,0,23
7,59,8,0,23
7,60,8,0,18
7,61,8,0,20
7,62,8,0,0
7,63,8,0,1
7,64,8,0,5
7,65,8,0,20
7,66,8,0,5
7,67,8,0,1
7,68,8,0,9
7,69,8,0,9
7,70,3,8,14
7,71,3,0,14
7,72,3,0,4
7,73,3,0,2
7,74,3,0,10
7,75,3,0,13
7,76,3,0,19
7,77,3,8,3
7,78,8,0,7
7,79,8,0,13
7,80,8,0,24
7,81,8,0,19
7,82,8,0,2
7,83,8,0,22
7,84,8,0,12
7,85,8,0,21
7,86,8,0,24
7,87,8,0,17
7,88,8,0,22
7,89,8,0,5
7,90,8,0,18
7,91,3,8,7
7,92,3,0,24
7,93,3,0,18
7,94,3,0,1
7,95,3,0,12
7,96,3,0,11
7,97,3,0,19
7,98,3,0,12
7,99,3,0,19
8,0,3,0,10
8,1,3,0,22
8,2,3,0,20
8,3,3,0,11
8,4,3,8,0
8,5,8,0,2
8,6,8,0,5
8,7,8,0,13
8,8,8,0,12
8,9,8,0,18
8,10,8,0,17
8,11,8,0,7
8,12,8,0,20
8,13,8,0,3
8,14,8,0,2
8,15,8,0,19
8,16,8,0,14
8,17,8,0,10
8,18,8,0,23
8,19,8,0,9
8,20,8,0,8
8,21,8,0,12
8,22,8,0,12
8,23,8,0,18
8,24,8,0,1
8,25,8,0,0
8,26,8,0,0
8,27,8,0,10
8,28,8,0,8
8,29,8,0,7
8,30,8,0,8
8,31,3,8,6
8,32,3,0,1
8,33,3,0,7
8,34,3,0,7
8,35,3,0,12
8,36,3,0,10
8,37,3,0,19
8,38,3,0,9
8,39,3,0,9
8,40,3,0,0
8,41,3,0,24
8,42,3,0,20
8,43,3,0,11
8,44,3,0,13
8,45,3,0,3
8,46,3,0,21
8,47,3,0,16
8,48,3,0,15
8,49,3,0,0
8,50,3,0,15
8,51,3,0,8
8,52,3,0,22
8,53,3,0,13
8,54,3,8,2
8,55,8,0,19
8,56,8,0,12
8,57,8,0,15
8,58,8,0,18
8,59,8,0,14
8,60,8,0,13
8,61,8,0,14
8,62,8,0,18
8,63,8,0,15
8,64,8,0,6
8,65,8,0,2
8,66,8,0,16
8,67,8,0,22
8,68,8,0,18
8,69,3,8,11
8,70,3,0,2
8,71,3,0,11
8,72,3,0,12
8,73,3,0,15
8,74,3,0,11
8,75,3,0,4
8,76,3,0,14
8,77,3,8,18
8,78,8,0,0
8,79,8,0,3
